Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,172,0,0,11,787,0.033333333,0.053333333,0,0,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,17,0.066666667,0.133333333,0,0.4,May,2,12,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,323.5,0,0.057142857,0,0,May,2,2,1,5,New_Visitor,FALSE,FALSE
0,0,2,163,62,813.0519481,0.003225806,0.011827957,9.311854839,0,May,2,2,5,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,2028.5,0,0.036363636,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
5,158,0,0,56,2220.871465,0.003389831,0.006327684,10.24598305,0,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,440,0,0.033333333,0,0.8,May,4,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,1356,0,0.035294118,0,0.6,May,4,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,399,0,0.033333333,0,0,May,4,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,231.5,0.015384615,0.046153846,0,0,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
7,134,2,196,11,438.5833333,0.0125,0.032291667,0,0,May,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,164,0,0.04,0,0,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,347.6666667,0.0875,0.102083333,0,0.2,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,26,2,33,6,64,0,0.022222222,0,0.2,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
1,38,2,20,57,2931.580303,0.004,0.021833333,0,1,May,2,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,1,55,63,1462.45,0,0.003225806,22.088,0,May,2,2,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,22,402.5,0.047619048,0.059047619,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
4,26,0,0,18,727.6190476,0,0.013333333,0,0,May,2,2,5,3,New_Visitor,TRUE,FALSE
1,57,3,59.5,15,553.1666667,0,0.011111111,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
2,33,0,0,22,460.6666667,0,0.025,0,0.6,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.8,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
3,314.5,0,0,22,2837.166667,0,0.008333333,0,0,May,2,4,2,2,New_Visitor,FALSE,FALSE
2,10.66666667,0,0,34,541.5,0.017142857,0.03352381,0,0,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,13,0,0.1,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
6,106.5,0,0,3,70.5,0,0.022222222,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
2,83,0,0,3,264,0,0.05,0,0.6,May,3,3,7,11,New_Visitor,FALSE,FALSE
0,0,0,0,89,1638.888095,0.014367816,0.040659551,0,0.8,May,2,2,6,11,Returning_Visitor,FALSE,FALSE
1,537,0,0,14,1383.5,0,0.030769231,9.407538462,0,May,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,215,0.04,0.08,0,0.6,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
8,211.9642857,0,0,26,1382.66514,0.017283951,0.02287478,0,0.6,May,3,2,7,4,Returning_Visitor,FALSE,FALSE
4,69,1,537,42,352.5,0.004255319,0.019148936,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,1444.166667,0.009756098,0.026829268,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,19.5,0,0,16,250.0833333,0,0.013157895,0,0,May,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,15,327.5,0,0.013333333,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
3,55,0,0,48,1085.078571,0.015833333,0.013690476,0,0,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,58,2665.798039,0.007142857,0.027288961,0,0.8,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,164,0.04,0.08,0,0,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
1,0,0,0,20,816.5,0.05,0.093333333,0,0.8,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
6,175,1,10,25,2877.5,0.007692308,0.037435897,0,0,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,36,0,0.066666667,0,0,May,2,7,3,11,Returning_Visitor,TRUE,FALSE
3,81,0,0,19,448.0333333,0,0.012857143,0,0,May,3,2,5,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,30,0.183333333,0.188888889,0,0.8,May,3,2,6,1,Returning_Visitor,FALSE,FALSE
7,106.8285714,0,0,181,6842.002513,0,0.007218823,11.29607044,0,May,4,1,3,4,Returning_Visitor,TRUE,FALSE
10,161.7083333,1,0,126,2645.833333,0.004511278,0.01597088,2.776907268,0.6,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
1,50.33333333,0,0,21,586.1892857,0,0.005555556,0,0.6,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
5,766.8333333,0,0,37,1133.016667,0,0.013846154,49.66307692,0,May,4,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,42,562.6666667,0.009340659,0.032583774,0,0,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,219.5,0.018181818,0.046060606,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
3,29.33333333,0,0,35,468,0.011428571,0.022857143,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,62,3000.250794,0.004918033,0.029535519,0,0,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,1,20,13,816.9545455,0.028571429,0.047619048,0,0,May,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,143,0.055555556,0.122222222,0,1,May,2,6,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,1861.5,0,0.026666667,0,0,May,3,3,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,815,0.05,0.044444444,0,0.2,May,1,2,1,4,Returning_Visitor,FALSE,FALSE
4,130.5,0,0,6,165.5,0,0.033333333,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
11,1215.333333,0,0,26,1090.916667,0.014193548,0.033870968,19.55501935,0,May,2,4,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,133,0,0.025,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,83,0.044444444,0.066666667,0,0.6,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,24,0.042857143,0.1,0,0.8,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
1,69,0,0,25,533.0714286,0,0.026923077,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,303.4,0,0.016666667,239.98,0,May,2,2,5,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,31,516.4761905,0.006896552,0.018965517,0,0,May,3,2,3,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,72.5,0,0.04,0,0,May,2,6,6,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,34,652.9238095,0.00625,0.036830357,0,1,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
2,7,1,0,79,3393.903571,0.017761848,0.04031012,0,1,May,2,2,1,5,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,210,0.009090909,0.024242424,0,0,May,2,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,466.5,0,0.022222222,0,0,May,1,8,6,6,New_Visitor,FALSE,FALSE
2,37,0,0,28,2778.333333,0.007142857,0.023809524,5.569285714,0,May,2,2,2,11,Returning_Visitor,TRUE,FALSE
2,57.5,0,0,10,677.5,0.047619048,0.070138889,0,0,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
3,148.6666667,0,0,23,908.4666667,0.033333333,0.052840909,25.61645833,0.8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,346.8333333,0.038095238,0.057142857,12.55885714,0,May,2,2,7,2,Returning_Visitor,FALSE,TRUE
8,152.3333333,0,0,25,481.1666667,0,0.005,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
7,405.2583333,1,88,22,661.6309524,0.007692308,0.005128205,0,0,May,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,324,0,0.003030303,0,0,May,2,2,2,2,New_Visitor,TRUE,FALSE
0,0,0,0,11,185,0,0.054545455,0,0.6,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,60,1,15,26,670.1666667,0,0.003846154,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,183.8333333,0.066666667,0.073333333,0,0.8,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,2,193.25,106,5633.538274,0.008878505,0.017232253,0,1,May,3,2,8,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,17,0,0.04,0,0,May,4,2,3,1,Returning_Visitor,FALSE,FALSE
1,294,0,0,12,936,0,0.036363636,26.22981818,0,May,2,2,1,4,Returning_Visitor,TRUE,TRUE
2,28,0,0,42,1329.666667,0,0.002325581,80.04344186,0,May,2,2,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,24,0,0.1,0,0,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,1026.75,0,0.022222222,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,2,76,35,2068.928571,0,0.014285714,39.27145714,0,May,2,6,6,6,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,118,0.05,0.066666667,0,0,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,167,0.022222222,0.066666667,0,0,May,2,6,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,35,0.066666667,0.1,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,57,0.1,0.15,0,0,May,1,1,3,3,Returning_Visitor,TRUE,FALSE
4,99.5,0,0,46,953.0686869,0,0.014285714,0,0,May,1,1,6,4,Returning_Visitor,TRUE,FALSE
2,70,0,0,11,714.5,0.014285714,0.028571429,0,0,May,2,2,2,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.8,May,2,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,25,0.12,0.16,0,0.8,May,2,5,3,6,Returning_Visitor,FALSE,FALSE
12,637.9388889,0,0,61,1797.298291,0.025147059,0.029877803,0,0,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,154.5,0,0.01,0,0.2,May,2,2,3,13,New_Visitor,FALSE,FALSE
0,0,0,0,8,118,0,0.0125,0,0.2,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
7,84.55,0,0,48,805.0992979,0,0.031196581,8.781144231,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,138.5,0.022222222,0.047619048,0,0.6,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
9,381.8666667,1,33,38,1190.616667,0.004444444,0.011333333,2.967493333,0,May,2,2,1,2,New_Visitor,FALSE,FALSE
8,236.8333333,0,0,20,411.3888889,0.00952381,0.016825397,17.39171429,0,May,3,2,3,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,47,778.7619048,0.042553191,0.051999065,0,0,May,3,2,6,15,Returning_Visitor,TRUE,FALSE
0,0,0,0,18,495,0.011111111,0.03,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
2,22,0,0,22,512.05,0.04375,0.075277778,0,0.6,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
5,244.5,0,0,21,998.4,0.004,0.008666667,41.86896,0,May,3,3,1,4,Returning_Visitor,FALSE,TRUE
4,109,2,34,30,1049.833333,0.0125,0.028645833,0,0,May,2,2,6,4,Returning_Visitor,TRUE,FALSE
2,180.5,0,0,12,472.9166667,0,0.018181818,0,0,May,1,1,3,3,New_Visitor,FALSE,FALSE
17,592.0014006,4,1360,157,5645.176455,0.002692308,0.013849519,2.917518089,0.8,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,TRUE,FALSE
3,335,0,0,6,1615,0,0.016666667,0,0.8,May,3,3,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,28.33333333,0.04,0.08,0,0,May,1,8,4,11,Returning_Visitor,TRUE,FALSE
1,58,0,0,2,7,0,0.066666667,0,0,May,3,2,3,19,New_Visitor,TRUE,FALSE
0,0,0,0,19,283.5,0,0.010526316,0,0.8,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
10,118,0,0,85,2694.833333,0,0.001915584,0,0,May,2,4,3,2,New_Visitor,FALSE,FALSE
3,41,0,0,32,1130.84697,0.014705882,0.01806184,0,0,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
9,269.8,0,0,112,2478.622727,0,0.004005848,60.43385263,0.2,May,2,2,4,3,Returning_Visitor,FALSE,TRUE
1,15,0,0,29,1714.4,0.024074074,0.048765432,0,0,May,2,5,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,46,2213.366667,0.034782609,0.054710145,0,1,May,3,2,3,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,97,0,0,22,739.5833333,0.009090909,0.006060606,0,0,May,1,1,6,4,New_Visitor,TRUE,FALSE
16,235.25,1,46.66666667,74,3206.193407,0.004819277,0.019399025,10.67331708,0.6,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.2,May,3,2,3,6,Returning_Visitor,FALSE,FALSE
4,98,4,216,17,1243.5,0,0.008695652,32.80852174,0,May,1,1,2,2,New_Visitor,FALSE,TRUE
6,277.1666667,2,900.5,24,1448.333333,0,0.003846154,0,0,May,2,4,4,2,New_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,304,0,0.018181818,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
3,25.08333333,0,0,25,304.5,0,0.007407407,0,0,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,86,1699.666667,0.013953488,0.026830934,0,0.6,May,2,5,3,3,Returning_Visitor,FALSE,FALSE
1,27,0,0,4,467,0,0.025,0,0,May,1,1,1,4,New_Visitor,FALSE,FALSE
0,0,2,13,63,4833.925,0.006153846,0.015128205,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
2,124,1,9,109,3731.138116,0.004861111,0.015244789,0,0.2,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,20,0,0.05,0,0,May,4,5,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.6,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,245,0.083333333,0.105555556,0,0.8,May,3,2,8,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,504,0,0.1,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
1,76,0,0,19,1263.333333,0.011764706,0.023529412,60.34235294,0.6,May,2,2,1,3,Returning_Visitor,FALSE,TRUE
15,1629.333333,3,214.5,112,4509.823016,0.004166667,0.019960276,0,0,May,4,1,3,3,Returning_Visitor,FALSE,FALSE
1,62.5,3,196,36,585.178355,0,0.001273148,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,0,0,0.2,0.2,0,0,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
6,51,0,0,26,536,0.007407407,0.012345679,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,1,78,18,570.3333333,0,0.015686275,0,0,May,4,1,1,4,Returning_Visitor,TRUE,FALSE
1,24,0,0,15,496.75,0,0.00625,115.48625,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
5,505,0,0,85,2197.195238,0.015,0.029405769,13.77355814,0.8,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,72.66666667,0,0.083333333,0,0.4,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
4,38,3,909,23,542.3333333,0,0.015306122,25.41321429,0.6,May,2,6,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,342.1666667,0,0.022222222,51.176,0,May,2,2,1,1,Returning_Visitor,FALSE,TRUE
6,32.5,2,62.5,80,1190.418903,0.005714286,0.027420635,7.530107143,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,108.5,0,0,2,74.66666667,0,0.016666667,0,0.8,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
3,154,2,107,58,1978.214286,0,0.000409836,0,0.6,May,2,5,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,79,3129.393438,0.018258179,0.044962458,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,751.5,0.018181818,0.024242424,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
4,118.9032258,6,104.5,111,2748.624538,0.005420054,0.006678351,119.6414737,0,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
1,17,0,0,12,321.8333333,0.015384615,0.034615385,0,0.4,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
8,192.5555556,1,91,109,2926.431962,0,0.001851852,12.8915,0,May,4,1,1,3,New_Visitor,FALSE,TRUE
2,40,1,93.66666667,54,2070.643939,0.003773585,0.016163522,0,0,May,3,3,3,4,Returning_Visitor,FALSE,FALSE
2,267,0,0,8,214.3333333,0.04,0.055,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
6,107,1,10.5,5,39.5,0,0.0125,0,0,May,2,2,1,5,New_Visitor,FALSE,FALSE
9,146,0,0,49,1592.133333,0.003636364,0.02,3.490036364,0,May,2,2,3,4,Returning_Visitor,TRUE,FALSE
5,54.83333333,0,0,26,986.9166667,0,0.010985222,45.69873563,0,May,6,2,4,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,418.3333333,0,0.004545455,0,0,May,2,4,9,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1111,0,0.033333333,0,0.6,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,536.5,0,0.05,0,0,May,2,2,9,2,Returning_Visitor,FALSE,FALSE
2,29,1,38.5,32,410.1166667,0.004301075,0.020286738,3.322666667,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,5,0.1,0.166666667,0,0,May,1,1,3,6,Returning_Visitor,FALSE,FALSE
8,239.8333333,2,33,79,2650.408502,0.000766284,0.005632184,0,0,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,450.2,0,0.021904762,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
4,210.5,0,0,131,2749.058333,0.009090909,0.017682257,8.960896465,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
2,36.4,0,0,75,1959.304762,0.005479452,0.027146119,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
3,69.16666667,0,0,35,869.0611111,0,0.00617284,0,0.8,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,1320.5,0,0.030666667,0,0.8,May,2,10,1,1,Returning_Visitor,FALSE,FALSE
3,509.6666667,0,0,19,976.3382353,0,0.010454545,23.62159091,0,May,1,1,1,2,Returning_Visitor,TRUE,TRUE
6,111,0,0,13,522,0,0.011111111,36.65444444,0,May,2,2,2,2,New_Visitor,FALSE,TRUE
4,20,0,0,57,1008.916667,0.003508772,0.029239766,5.304,0,May,2,5,2,6,Returning_Visitor,TRUE,FALSE
1,46,0,0,17,931,0.027777778,0.062962963,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.6,May,1,2,3,2,Returning_Visitor,FALSE,FALSE
2,125,0,0,7,49,0.025,0.075,0,0,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,25,0.133333333,0.122222222,0,0,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
1,7,0,0,26,933.3333333,0.008,0.028,1.84752,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
10,1751.047619,3,69,22,1552.547619,0.01372549,0.070490196,4.279294118,0,May,2,4,2,3,Returning_Visitor,FALSE,FALSE
5,827.2,2,48.5,71,3439.733242,0,0.014808078,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,55,0,0,16,1851.5,0.023529412,0.041176471,0,0,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
2,25,0,0,5,40,0.066666667,0.083333333,0,0.6,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,457.5833333,0.022222222,0.044444444,0,0,May,2,2,9,4,Returning_Visitor,TRUE,FALSE
2,15,0,0,33,2081.5,0,0.017142857,0,0.6,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
2,93,3,808.5,33,1310.472222,0.018518519,0.044312169,0,0.4,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
4,73,0,0,34,1001.166667,0,0.017959184,0,0,May,2,5,4,3,Returning_Visitor,TRUE,FALSE
6,77,0,0,42,3436.066667,0.000757576,0.019480519,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
1,260,0,0,11,198.1666667,0,0.008333333,0,0,May,2,2,9,2,New_Visitor,FALSE,FALSE
2,13,0,0,17,296.2333333,0.0125,0.029166667,0,0,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
2,33,0,0,13,1649,0,0.033333333,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,566,0,0,11,574.3333333,0,0.015277778,34.26077778,0.4,May,1,1,8,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,161,0,0.066666667,0,0.2,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,2643.333333,0,0.012820513,0,0.4,May,4,1,3,4,Returning_Visitor,FALSE,FALSE
3,42,0,0,10,706,0,0.011111111,0,0,May,2,2,8,1,Returning_Visitor,TRUE,FALSE
7,85.52916667,3,255.5,45,2996.4875,0.014814815,0.02628108,2.0905,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,108,0,0.04,0,0,May,4,1,3,4,Returning_Visitor,FALSE,FALSE
4,191,0,0,45,2171.174592,0,0.017931489,0,0.4,May,2,4,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,255.6388889,0,0.005454545,0,0,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
8,186.5,0,0,57,1925.102381,0.005,0.0175,23.4154,0,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,202.3333333,0,0.01875,0,0,May,3,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,239,0.048888889,0.072,0,0,May,3,2,1,3,Returning_Visitor,TRUE,FALSE
4,47,0,0,26,380.1666667,0,0.015873016,0,0,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,79,0.025,0.0375,0,0,May,2,2,2,4,Returning_Visitor,TRUE,FALSE
0,0,1,1,93,4324.737073,0.021112782,0.034077383,0,1,May,3,2,1,5,Returning_Visitor,TRUE,FALSE
1,10,2,108,89,2114.083333,0,0.011685393,0,0.2,May,4,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,149,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,894,0,0.015384615,0,0,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,925.8333333,0.041666667,0.071296296,0,0.8,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,50,0,0.075,0,0,May,2,2,8,4,Returning_Visitor,FALSE,FALSE
1,6,0,0,2,85,0,0.066666667,0,0,May,2,4,1,2,Returning_Visitor,FALSE,FALSE
11,361.4761905,1,68,35,625.0856893,0.011149826,0.02195122,6.072158537,0,May,2,2,2,2,Returning_Visitor,TRUE,FALSE
2,32,0,0,7,164.5,0,0.008333333,0,0.4,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,275.6666667,0.066666667,0.114814815,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,89,5044.75689,0.002528736,0.008376076,0,0.8,May,1,1,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,691,0,0.08,0,0.6,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
4,61,0,0,117,1569.866667,0.003418803,0.011870845,49.95438177,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,1.5,43,1368.484848,0.015909091,0.053636364,0,0.6,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
9,794.8833333,0,0,36,1697.55,0.0175,0.02575,24.61425,0.2,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,1134.5,0.066459627,0.102717391,0,0.8,May,2,5,1,11,Returning_Visitor,FALSE,FALSE
7,89.9,3,84,58,2787.25,0,0.007715618,98.04262564,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,297.25,0,0.022222222,0,0,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,352.0833333,0.014814815,0.022222222,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,26,0,0.05,0,0,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
1,27,0,0,15,1486.666667,0,0.013809524,0,0,May,1,1,1,1,Returning_Visitor,TRUE,FALSE
5,162.5,1,11,82,1164.099635,0.010714286,0.01668402,0,0,May,3,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1360.5,0.016666667,0.040740741,0,0.6,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,156,0,0.016666667,0,0.2,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
3,204.75,0,0,46,1942.933333,0.010119048,0.013333333,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,133.8333333,0,0.020779221,0,0.4,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,36,0.066666667,0.1,0,0,May,2,5,3,6,Returning_Visitor,FALSE,FALSE
